ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC7"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 7, Typical Extra Large
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) =   97.00  1.00  -4.00
# Reference Black Point (LAB) =  4.41  -0.16  2.77
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
212	55	40	20	0	57.21	1.93	-18.25
213	55	55	20	0	50.60	13.32	-19.80
214	55	70	20	0	43.85	25.53	-21.17
215	55	85	20	0	37.44	37.66	-22.24
216	55	100	20	0	32.38	47.42	-23.00
217	70	0	20	0	66.96	-34.08	-22.82
218	70	10	20	0	63.48	-27.29	-22.95
219	70	20	20	0	59.89	-20.65	-23.39
220	70	30	20	0	55.87	-13.80	-24.29
221	70	40	20	0	51.70	-6.52	-25.18
222	70	55	20	0	45.46	4.73	-26.47
223	70	70	20	0	39.06	16.86	-27.63
224	70	85	20	0	32.89	28.77	-28.73
225	70	100	20	0	28.01	38.34	-29.53
226	85	0	20	0	59.72	-43.02	-31.11
227	85	10	20	0	56.46	-36.38	-31.13
228	85	20	20	0	53.14	-29.86	-31.34
229	85	30	20	0	49.46	-23.09	-31.94
230	85	40	20	0	45.62	-15.89	-32.58
231	85	55	20	0	39.81	-4.75	-33.55
232	85	70	20	0	33.78	7.17	-34.54
233	85	85	20	0	27.98	18.95	-35.45
234	85	100	20	0	23.33	28.39	-36.25
235	100	0	20	0	53.49	-50.96	-38.09
236	100	10	20	0	50.23	-44.62	-38.21
237	100	20	20	0	47.08	-38.40	-38.35
238	100	30	20	0	43.70	-31.63	-38.70
239	100	40	20	0	40.13	-24.36	-39.11
240	100	55	20	0	34.72	-13.30	-39.79
241	100	70	20	0	29.04	-1.54	-40.60
242	100	85	20	0	23.50	10.01	-41.43
243	100	100	20	0	19.12	19.25	-42.14
244	0	0	30	0	95.09	-1.67	24.54
245	0	10	30	0	90.09	6.04	21.65
246	0	20	30	0	85.34	13.22	19.14
247	0	30	30	0	80.42	20.88	16.66
248	0	40	30	0	75.51	28.71	14.55
249	0	55	30	0	67.90	41.13	11.65
250	0	70	30	0	60.33	54.04	9.77
251	0	85	30	0	52.98	67.01	8.63
252	0	100	30	0	47.84	76.33	8.14
